Year,major,score
2022,体育,326
2022,教育,341
2022,社会工作,348
2022,应用统计,350
2022,金融,350
2022,艺术学,351
2022,管理学,343
2022,工学,263
2022,教育技术学,312
2022,理学,280
2022,历史学,326
2022,文学,357
2022,教育学,341
2022,法学,325
2022,经济学,350
2022,哲学,304
2022,公共管理,358
2022,体育学,308
2022,心理学,353
2022,马克思主义理论,348
2022,法律（法学）,335
2022,法律（非法学）,357
2022,艺术,361
2022,工程管理,189
2022,会计,248
2022,公共管理,178
2022,工商管理,170
2022,药学,310
2022,风景园林,350
2022,兽医,300
2022,农业,300
2022,交通运输,325
2022,生物与医药,325
2022,土木水利,325
2022,能源动力,325
2022,资源与环境,325
2022,材料与化工,325
2022,机械,325
2022,电子信息,325
2022,建筑学,325
2022,新闻与传播,367
2022,翻译,367
2022,汉语国际教育,370
2022,体育,365
2022,审计,245
2022,应用统计,400
2022,金融,390
2022,管理学,375
2022,医学,310
2022,农学,310
2022,工学,325
2022,理学,315
2022,文学,367
2022,法学,340
2022,经济学,385
2022,哲学,314
2022,艺术设计,377
2022,美术,378
2022,广播电视,376
2022,戏剧,372
2022,图书情报,213
2022,会计,206
2022,新闻与传播,369
2022,汉语国际教育,353
2022,体育教学,301
2022,学前教育,357
2022,小学教育,377
2022,学科教学（美术）,367
2022,学科教学（英语）,405
2022,学科教学（语文）,366
2022,学科教学（思政）,355
2022,美术史论,382
2022,世界史,337
2022,传播学,379
2022,比较文学与世界文学,388
2022,中国古代文学,392
2022,汉语言文字学,376
2022,文艺学,370
2022,应用心理学,389
2022,发展与教育心理学,385
2022,基础心理学,387
2022,工商管理,170
2022,新闻与传播,385
2022,阿拉伯语口译,374
2022,西班牙语口译,376
2022,朝鲜语口译,386
2022,德语口译,367
2022,法语口译,378
2022,日语口译,368
2022,俄语口译,381
2022,英语口译,373
2022,英语笔译,368
2022,汉语国际教育,351
2022,法律（法学）,335
2022,法律（非法学）,335
2022,国际商务,386
2022,金融,383
2022,工商管理,359
2022,广告学,370
2022,传播学,370
2022,新闻学,368
2022,全球传播,380
2022,语言政策与语言教育,370
2022,翻译学,378
2022,语言数据科学与应用,402
2022,国别与区域研究,385
2022,外国语言学及应用语言学,370
2022,亚非语言文学,374
2022,欧洲语言文学,379
2022,阿拉伯语语言文学,393
2022,西班牙语语言文学,402
2022,日语语言文学,392
2022,德语语言文学,378
2022,法语语言文学,393
2022,俄语语言文学,373
2022,英语语言文学,378
2022,比较文学与世界文学,369
2022,中国现当代文学,374
2022,中国古代文学,401
2022,汉语言文字学,391
2022,语言学及应用语言学,414
2022,教育技术学,368
2022,比较教育学,353
2022,思想政治教育,338
2022,比较政治与区域国别,368
2022,中国学,371
2022,国际公共管理,342
2022,外交学,357
2022,国际关系,370
2022,国际政治,356
2022,政治学理论,384
2022,统计学,375
2022,国际贸易学,373
2022,金融学,377
2022,会计,219
2022,公共管理,178
2022,新闻与传播,367
2022,翻译,368
2022,社会工作,342
2022,法律（法学）,335
2022,法律（非法学）,347
2022,金融,390
2022,公共安全管理,362
2022,社会保障,389
2022,教育经济与管理,353
2022,行政管理,407
2022,数字传媒与文化产业,367
2022,传播学,373
2022,新闻学,367
2022,外国语言文学,367
2022,社会主义法制教育与传播研究,335
2022,中国近现代史基本问题研究,335
2022,思想政治教育,366
2022,马克思主义中国化研究,353
2022,马克思主义基本原理,371
2022,社会学,369
2022,比较政治,335
2022,国际政治,338
2022,中外政治制度,335
2022,政治学理论,345
2022,智能法学,347
2022,传媒法制,382
2022,刑事司法学,382
2022,社会法学,397
2022,知识产权,366
2022,司法鉴定,336
2022,法律与金融,377
2022,军事法学,348
2022,国际法学,379
2022,环境与资源保护法学,378
2022,经济法学,374
2022,诉讼法学,362
2022,民商法学,356
2022,刑法学,396
2022,宪法学与行政法学,369
2022,法律史,374
2022,法学理论,372
2022,国际贸易学,360
2022,产业经济学,367
2022,金融学,360
2022,区域经济学,360
2022,林业,279
2022,风景园林,332
2022,农村发展,278
2022,交通运输,304
2022,土木水利,287
2022,机械,301
2022,电子信息,296
2022,新闻与传播,373
2022,英语笔译,367
2022,设计学,363
2022,风景园林学,257
2022,园林植物与观赏园艺,274
2022,野生动植物保护与利用,331
2022,森林经理学,308
2022,森林保护学,345
2022,林木遗传育种,264
2022,软件工程,301
2022,家具设计与工程,373
2022,木材科学与技术,296
2022,微生物学,316
2022,动物学,325
2022,植物学,337
2022,新闻传播学,389
2022,马克思主义理论,371
2022,物流工程与管理,227
2022,工业工程与管理,210
2022,项目管理,189
2022,工程管理,189
2022,会计,193
2022,工商管理,170
2022,交通运输,273
2022,土木水利,331
2022,能源动力,273
2022,材料与化工,273
2022,机械,273
2022,电子信息,273
2022,新闻与传播,374
2022,日语笔译,428
2022,英语笔译,398
2022,教育管理,352
2022,社会工作,337
2022,法律（法学）,338
2022,法律（非法学）,335
2022,金融,363
2022,设计学,395
2022,美术学,364
2022,广播电视艺术学,381
2022,戏剧戏曲学,361
2022,音乐学,369
2022,公共管理,393
2022,技术经济及管理,353
2022,企业管理,369
2022,会计学,353
2022,复杂装备研制管理,389
2022,工业工程,403
2022,管理科学与工程,398
2022,网络空间安全,326
2022,软件工程,327
2022,生物医学工程,316
2022,核科学与技术,312
2022,兵器科学与技术,268
2022,航空宇航科学与技术,260
2022,交通运输工程,273
2022,土木工程,275
2022,计算机科学与技术,341
2022,系统工程,363
2022,控制科学与工程,301
2022,集成电路设计,362
2022,探测与成像,273
2022,信息与通信工程,339
2022,电子科学与技术,321
2022,电气工程,348
2022,动力工程及工程热物理,265
2022,核技术与材料工程,288
2022,材料科学与工程,273
2022,仪器科学与技术,290
2022,光学工程,278
2022,微细制造及微机电系统,273
2022,航天仿生科学与技术,310
2022,机械工程,279
2022,力学,296
2022,化学,333
2022,物理学,296
2022,数学,321
2022,外国语言文学,367
2022,高等教育学,364
2022,课程与教学论,351
2022,马克思主义理论,372
2022,法学,374
2022,应用经济学,377
2022,艺术设计,361
2022,美术,361
2022,物流工程与管理,205
2022,会计,210
2022,护理,315
2022,核医学,335
2022,超声医学,315
2022,放射影像学,330
2022,放射肿瘤学,320
2022,肿瘤学,309
2022,临床病理,320
2022,麻醉学,309
2022,眼科学,320
2022,妇产科学,310
2022,骨科学,310
2022,外科学,310
2022,皮肤病与性病学,320
2022,神经病学,330
2022,儿科学,310
2022,内科学,310
2022,道路交通运输,290
2022,食品工程,295
2022,电气工程,300
2022,工业设计工程,345
2022,车辆工程,300
2022,机械工程,315
2022,计算机技术,300
2022,通信工程（含宽带网络、移动通信等）,288
2022,国际商务,365
2022,美术学,361
2022,中药学,316
2022,药学,320
2022,临床检验诊断学,330
2022,皮肤病与性病学,310
2022,儿科学,310
2022,内科学,320
2022,病原生物学,330
2022,免疫学,315
2022,车辆工程,278
2022,病原生物学,300
2022,免疫学,320
2022,外国语言文学,370
2022,马克思主义理论,366
2022,口腔医学,320
2022,临床医学,320
2022,公共卫生与预防医学,310
2022,口腔医学,310
2022,临床医学,310
2022,艺术,369
2022,物流工程与管理,208
2022,项目管理,189
2022,工程管理,189
2022,会计,218
2022,工商管理,170
2022,能源动力,320
2022,电子信息,273
2022,翻译,367
2022,应用统计,360
2022,工商管理,357
2022,管理科学与工程,370
2022,网络空间安全,308
2022,软件工程,325
2022,生物医学工程,273
2022,测绘科学与技术,273
2022,计算机科学与技术,327
2022,控制科学与工程,326
2022,信息网络,298
2022,信号与信息处理,300
2022,通信与信息系统,273
2022,生物电子学,273
2022,有机电子学,273
2022,电磁场与微波技术,273
2022,微电子学与固体电子学,318
2022,电路与系统,280
2022,物理电子学,273
2022,材料科学与工程,273
2022,仪器科学与技术,297
2022,光学工程,273
2022,教育技术学,341
2022,化学,290
2022,物理学,290
2022,数学,290
2022,外国语言文学,367
2022,教育学,382
2022,马克思主义理论,361
2022,社会学,359
2022,应用经济学,360
2022,法律（法学）,325
2022,法律（非法学）,325
2022,艺术,351
2022,会计,197
2022,公共管理,168
2022,材料与化工,263
2022,电子信息,263
2022,国际商务,350
2022,应用统计,350
2022,金融,350
2022,工学,263
2022,理学,280
2022,历史学,326
2022,文学,357
2022,法学,325
2022,经济学,350
2022,艺术,351
2022,旅游管理,160
2022,会计,214
2022,公共管理,177
2022,工商管理,169
2022,林业,242
2022,兽医,242
2022,农村发展,276
2022,农业,242
2022,土木水利,263
2022,材料与化工,263
2022,机械,263
2022,计算机技术,297
2022,电子信息,263
2022,新闻与传播,357
2022,翻译,357
2022,体育,286
2022,学前教育,363
2022,教育,341
2022,社会工作,325
2022,法律（法学）,325
2022,法律（非法学）,325
2022,管理学,343
2022,农学,242
2022,工学,263
2022,理学,280
2022,历史学,326
2022,文学,357
2022,教育学,341
2022,思想政治教育,344
2022,法学,342
2022,法学,325
2022,经济学,350
2022,哲学,304
2022,水利工程,250
2022,力学,250
2022,重症医学,346
2022,化学生物学,311
2022,工业工程与管理,189
2022,项目管理,189
2022,图书情报,220
2022,会计,193
2022,公共管理,178
2022,工商管理,170
2022,道路交通运输,300
2022,轨道交通运输,305
2022,发酵工程,280
2022,制药工程,273
2022,生物技术与工程,293
2022,土木工程,340
2022,动力工程,273
2022,电气工程,300
2022,安全工程,340
2022,环境工程,337
2022,化学工程,273
2022,材料工程,273
2022,工业设计工程,349
2022,兵器工程,273
2022,航天工程,285
2022,航空工程,285
2022,车辆工程,273
2022,机械工程,273
2022,网络与信息安全,273
2022,生物医学工程,273
2022,光电信息工程,273
2022,仪器仪表工程,273
2022,控制工程,273
2022,软件工程,355
2022,计算机技术,325
2022,集成电路工程,320
2022,通信工程（含宽带网络、移动通信等）,325
2022,新一代电子信息技术（含量子技术等）,325
2022,英语笔译,367
2022,体育,340
2022,社会工作,360
2022,法律（非法学）,335
2022,国际商务,360
2022,金融,360
2022,设计学,361
2022,档案学,353
2022,情报学,375
2022,图书馆学,353
2022,公共管理,353
2022,技术经济及管理,353
2022,企业管理,364
2022,会计学,360
2022,知识产权,353
2022,管理科学与工程,377
2022,网络空间安全,278
2022,安全科学与工程,320
2022,软件工程,315
2022,生物医学工程,273
2022,环境工程,340
2022,环境科学,319
2022,智能武器技术与工程,270
2022,军事化学与烟火技术,260
2022,火炮、自动武器与弹药工程,295
2022,兵器发射理论与技术,260
2022,武器系统与运用工程,260
2022,航空宇航制造工程,300
2022,航空宇航推进理论与工程,260
2022,飞行器设计,260
2022,载运工具运用工程,315
2022,交通信息工程及控制,325
2022,生物化工,273
2022,化学工程与技术,273
2022,供热、供燃气、通风及空调工程,285
2022,土木工程,275
2022,计算机科学与技术,302
2022,导航、制导与控制,273
2022,模式识别与智能系统,290
2022,系统工程,320
2022,检测技术与自动化装置,315
2022,控制理论与控制工程,315
2022,信号与信息处理,315
2022,通信与信息系统,325
2022,电磁场与微波技术,273
2022,微电子学与固体电子学,273
2022,电路与系统,275
2022,物理电子学,290
2022,智能电网与控制,315
2022,电力电子与电力传动,300
2022,电力系统及其自动化,300
2022,电机与电器,290
2022,新能源科学与工程,305
2022,化工过程机械,260
2022,制冷及低温工程,300
2022,热能工程,260
2022,工程热物理,260
2022,材料加工工程,310
2022,材料学,340
2022,材料物理与化学,275
2022,材料科学与工程,273
2022,微系统与测控技术,330
2022,测试计量技术及仪器,273
2022,精密仪器及机械,340
2022,光电科学与工程,273
2022,光学测试科学与仪器,273
2022,光学工程,273
2022,工业工程,273
2022,车辆工程,275
2022,机械设计及理论,290
2022,机械电子工程,300
2022,机械制造及其自动化,330
2022,工程力学,260
2022,流体力学,260
2022,力学,260
2022,统计学,290
2022,化学,290
2022,物理学,290
2022,数学,318
2022,外国语言学及应用语言学,367
2022,日语语言文学,367
2022,英语语言文学,367
2022,马克思主义理论,361
2022,社会学,365
2022,法学,380
2022,劳动经济学,360
2022,国际贸易学,360
2022,产业经济学,360
2022,金融学,360
2022,工业工程与管理,194
2022,会计,212
2022,能源动力,315
2022,地理学,295
2022,艺术设计,371
2022,美术,363
2022,音乐,370
2022,会计,227
2022,公共管理,178
2022,工商管理,170
2022,药学,309
2022,护理,324
2022,公共卫生,322
2022,口腔医学,389
2022,核医学,339
2022,超声医学,359
2022,放射影像学,359
2022,放射肿瘤学,321
2022,肿瘤学,347
2022,临床病理,313
2022,麻醉学,309
2022,耳鼻咽喉科学,342
2022,眼科学,371
2022,妇产科学,370
2022,骨科学,314
2022,儿外科学,309
2022,外科学,309
2022,康复医学与理疗学,339
2022,全科医学,318
2022,重症医学,324
2022,急诊医学,318
2022,皮肤病与性病学,372
2022,精神病与精神卫生学,349
2022,神经病学,357
2022,儿科学,309
2022,内科学,309
2022,风景园林,321
2022,渔业发展,334
2022,畜牧,297
2022,道路交通运输,309
2022,轨道交通运输,274
2022,制药工程,314
2022,生物技术与工程,278
2022,清洁能源技术,305
2022,矿业工程,342
2022,环境工程,309
